,ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,RecreationVisits
208,Badlands NP,1959.0,825200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825200.0
209,Badlands NP,1960.0,878600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878600.0
210,Badlands NP,1961.0,833300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833300.0
211,Badlands NP,1962.0,1044800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1044800.0
212,Badlands NP,1963.0,1074000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1074000.0
213,Badlands NP,1964.0,1079800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079800.0
214,Badlands NP,1965.0,1091300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091300.0
215,Badlands NP,1966.0,1094800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1094800.0
216,Badlands NP,1967.0,1188700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188700.0
217,Badlands NP,1968.0,1194600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1194600.0
218,Badlands NP,1969.0,1221300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1221300.0
219,Badlands NP,1970.0,1303100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303100.0
220,Badlands NP,1971.0,1282000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1282000.0
221,Badlands NP,1972.0,1274600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1274600.0
222,Badlands NP,1973.0,1387900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1387900.0
223,Badlands NP,1974.0,1205300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205300.0
224,Badlands NP,1975.0,1153200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153200.0
225,Badlands NP,1976.0,1210100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1210100.0
226,Badlands NP,1977.0,1305400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305400.0
227,Badlands NP,1978.0,1234915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234915.0
228,Badlands NP,1979.0,858000.0,12000.0,3487073.0,6080.0,3595.0,0.0,3786.0,3496.0,856.0,11.0,0.0,858000.0
229,Badlands NP,1980.0,952652.0,12000.0,3989052.0,6044.0,3010.0,0.0,15810.0,12170.0,938.0,7.0,0.0,952652.0
230,Badlands NP,1981.0,1175952.0,12000.0,4995449.0,6252.0,3822.0,0.0,14220.0,15756.0,391.0,21.0,0.0,1175952.0
231,Badlands NP,1982.0,1030484.0,12000.0,4307467.0,8580.0,3982.0,0.0,9610.0,10359.0,104.0,205.0,0.0,1030484.0
232,Badlands NP,1983.0,1026981.0,12000.0,4297122.0,15840.0,4299.0,0.0,10925.0,8901.0,134.0,820.0,0.0,1026981.0
233,Badlands NP,1984.0,1113675.0,12000.0,4669587.0,14832.0,4960.0,0.0,11036.0,11122.0,70.0,736.0,0.0,1113675.0
234,Badlands NP,1985.0,950242.0,12000.0,4013446.0,13392.0,5168.0,0.0,10436.0,9915.0,106.0,616.0,0.0,950242.0
235,Badlands NP,1986.0,1025630.0,12000.0,4334782.0,11652.0,5929.0,0.0,10537.0,11244.0,188.0,471.0,0.0,1025630.0
236,Badlands NP,1987.0,1174398.0,12000.0,4921410.0,12768.0,6811.0,0.0,10552.0,10993.0,82.0,564.0,0.0,1174398.0
237,Badlands NP,1988.0,1110040.0,12000.0,4691842.0,12264.0,7050.0,0.0,13485.0,9599.0,115.0,522.0,0.0,1110040.0
238,Badlands NP,1989.0,1237956.0,12000.0,5228146.0,6000.0,7859.0,0.0,15382.0,12308.0,113.0,0.0,0.0,1237956.0
239,Badlands NP,1990.0,1326475.0,12000.0,5566480.0,6000.0,7765.0,0.0,15242.0,12292.0,124.0,0.0,0.0,1326475.0
240,Badlands NP,1991.0,1518396.0,12000.0,6120660.0,6000.0,8112.0,0.0,5602.0,4576.0,220.0,0.0,0.0,1518396.0
241,Badlands NP,1992.0,1205297.0,18864.0,5360804.0,9432.0,8640.0,0.0,27097.0,18999.0,279.0,0.0,0.0,1205297.0
242,Badlands NP,1993.0,1179458.0,18864.0,5271311.0,9432.0,8674.0,0.0,28078.0,18860.0,341.0,0.0,0.0,1179458.0
243,Badlands NP,1994.0,1130459.0,18864.0,5145716.0,9432.0,8997.0,0.0,33751.0,17963.0,699.0,0.0,0.0,1130459.0
244,Badlands NP,1995.0,1075569.0,18864.0,4875087.0,9432.0,9139.0,0.0,29798.0,17000.0,756.0,0.0,0.0,1075569.0
245,Badlands NP,1996.0,1024705.0,18864.0,4572411.0,9432.0,7519.0,0.0,24696.0,14949.0,841.0,0.0,0.0,1024705.0
246,Badlands NP,1997.0,970696.0,18864.0,4312097.0,9432.0,8901.0,0.0,21441.0,12479.0,1046.0,0.0,0.0,970696.0
247,Badlands NP,1998.0,1021049.0,18864.0,4443734.0,9432.0,6707.0,0.0,19370.0,11534.0,862.0,0.0,0.0,1021049.0
248,Badlands NP,1999.0,950453.0,18864.0,4305138.0,9432.0,8358.0,0.0,24977.0,15619.0,911.0,0.0,0.0,950453.0
249,Badlands NP,2000.0,1105824.0,18864.0,4964253.0,9432.0,8363.0,0.0,30205.0,14869.0,859.0,0.0,0.0,1105824.0
250,Badlands NP,2001.0,955469.0,18864.0,4297133.0,9432.0,8019.0,0.0,27574.0,11279.0,692.0,0.0,0.0,955469.0
251,Badlands NP,2002.0,908898.0,18864.0,4036688.0,9432.0,6502.0,0.0,23192.0,10766.0,540.0,0.0,0.0,908898.0
252,Badlands NP,2003.0,871034.0,18864.0,3938898.0,9432.0,7995.0,0.0,25622.0,11153.0,384.0,0.0,0.0,871034.0
253,Badlands NP,2004.0,936030.0,18864.0,4178385.0,9432.0,6737.0,0.0,24225.0,12149.0,879.0,0.0,0.0,936030.0
254,Badlands NP,2005.0,909146.0,18864.0,3995845.0,9432.0,8045.0,0.0,18668.0,8751.0,654.0,0.0,1395.0,909146.0
255,Badlands NP,2006.0,840118.0,18864.0,3695301.0,9432.0,7297.0,0.0,17578.0,8284.0,397.0,0.0,1347.0,840118.0
256,Badlands NP,2007.0,886654.0,18864.0,4073686.0,9432.0,15852.0,0.0,16211.0,16506.0,710.0,0.0,2031.0,886654.0
257,Badlands NP,2008.0,845734.0,18864.0,3689516.0,9432.0,8358.0,0.0,14787.0,7949.0,613.0,0.0,890.0,845734.0
258,Badlands NP,2009.0,933918.0,18864.0,4197338.0,9432.0,5874.0,0.0,25388.0,12232.0,1410.0,0.0,1351.0,933918.0
259,Badlands NP,2010.0,977778.0,18864.0,4251417.0,9432.0,6424.0,23984.0,3542.0,783.0,1658.0,0.0,115.0,977778.0
260,Badlands NP,2011.0,870741.0,18864.0,3930808.0,9432.0,7313.0,32485.0,2645.0,464.0,1578.0,0.0,91.0,870741.0
261,Badlands NP,2012.0,883406.0,18864.0,3955172.0,9432.0,6388.0,32489.0,2182.0,350.0,979.0,0.0,103.0,883406.0
262,Badlands NP,2013.0,892372.0,55704.0,4158056.0,27852.0,6169.0,37381.0,9318.0,2071.0,1429.0,0.0,117.0,892372.0
263,Badlands NP,2014.0,868094.0,59891.0,4106567.0,29946.0,9087.0,38088.0,8622.0,2740.0,1419.0,0.0,128.0,868094.0
264,Badlands NP,2015.0,989354.0,65911.0,4531214.0,32956.0,9474.0,39444.0,4627.0,856.0,1445.0,0.0,215.0,989354.0
265,Badlands NP,2016.0,996263.0,70721.0,4703459.0,35360.0,9875.0,47131.0,7934.0,1500.0,1410.0,0.0,318.0,996263.0
266,Badlands NP,2017.0,1054325.0,67459.0,4908225.0,33730.0,9646.0,48157.0,4930.0,859.0,2433.0,0.0,338.0,1054325.0
267,Big Bend NP,1944.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1409.0
268,Big Bend NP,1945.0,3205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3205.0
269,Big Bend NP,1946.0,10037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10037.0
270,Big Bend NP,1947.0,28652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28652.0
271,Big Bend NP,1948.0,45670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45670.0
272,Big Bend NP,1949.0,62150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62150.0
273,Big Bend NP,1950.0,70325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70325.0
274,Big Bend NP,1951.0,84051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84051.0
275,Big Bend NP,1952.0,94367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94367.0
276,Big Bend NP,1953.0,86635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86635.0
277,Big Bend NP,1954.0,67300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67300.0
278,Big Bend NP,1955.0,81000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81000.0
279,Big Bend NP,1956.0,89700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89700.0
280,Big Bend NP,1957.0,75000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75000.0
281,Big Bend NP,1958.0,72600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72600.0
282,Big Bend NP,1959.0,70400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70400.0
283,Big Bend NP,1960.0,75900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75900.0
284,Big Bend NP,1961.0,90600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90600.0
285,Big Bend NP,1962.0,91000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91000.0
286,Big Bend NP,1963.0,114200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114200.0
287,Big Bend NP,1964.0,119700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119700.0
288,Big Bend NP,1965.0,174600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174600.0
289,Big Bend NP,1966.0,163500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163500.0
290,Big Bend NP,1967.0,173300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173300.0
291,Big Bend NP,1968.0,191800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191800.0
292,Big Bend NP,1969.0,199800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199800.0
293,Big Bend NP,1970.0,172600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172600.0
294,Big Bend NP,1971.0,205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205000.0
295,Big Bend NP,1972.0,240904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240904.0
296,Big Bend NP,1973.0,283300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283300.0
297,Big Bend NP,1974.0,158700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158700.0
298,Big Bend NP,1975.0,275500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275500.0
299,Big Bend NP,1976.0,378600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378600.0
300,Big Bend NP,1977.0,334000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334000.0
301,Big Bend NP,1978.0,301198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301198.0
302,Big Bend NP,1979.0,282941.0,57748.0,8058547.0,346488.0,24439.0,14589.0,38013.0,44730.0,33927.0,0.0,43349.0,282941.0
303,Big Bend NP,1980.0,174008.0,35642.0,6211176.0,258282.0,20968.0,11806.0,41304.0,34886.0,38863.0,444.0,23524.0,174008.0
304,Big Bend NP,1981.0,167332.0,34271.0,7009640.0,205638.0,28696.0,11991.0,63164.0,41333.0,40564.0,0.0,23443.0,167332.0
305,Big Bend NP,1982.0,180144.0,36894.0,7552368.0,221394.0,27180.0,13046.0,60505.0,41320.0,46979.0,0.0,35580.0,180144.0
306,Big Bend NP,1983.0,164926.0,33780.0,7263015.0,202699.0,27238.0,13605.0,64213.0,50647.0,45073.0,0.0,19343.0,164926.0
307,Big Bend NP,1984.0,167665.0,34340.0,7516114.0,206064.0,27671.0,14055.0,68858.0,53255.0,46668.0,0.0,17688.0,167665.0
308,Big Bend NP,1985.0,188045.0,38514.0,7959158.0,231138.0,27423.0,12565.0,82885.0,56425.0,39140.0,0.0,19171.0,188045.0
309,Big Bend NP,1986.0,200622.0,41091.0,7723012.0,246597.0,27170.0,13629.0,63468.0,50206.0,41886.0,0.0,25122.0,200622.0
310,Big Bend NP,1987.0,227921.0,46682.0,8138773.0,280105.0,27261.0,12055.0,67459.0,52534.0,43294.0,0.0,22552.0,227921.0
311,Big Bend NP,1988.0,239595.0,2364.0,7967148.0,7092.0,26181.0,13531.0,59981.0,41516.0,45654.0,0.0,25304.0,239595.0
312,Big Bend NP,1989.0,281728.0,2364.0,8155656.0,7092.0,38627.0,12252.0,47856.0,37142.0,39052.0,0.0,24026.0,281728.0
313,Big Bend NP,1990.0,257378.0,2364.0,8248104.0,7092.0,46135.0,12539.0,55686.0,38301.0,40179.0,0.0,22142.0,257378.0
314,Big Bend NP,1991.0,296470.0,2364.0,8945808.0,7092.0,49206.0,11808.0,63362.0,36662.0,40476.0,0.0,22993.0,296470.0
315,Big Bend NP,1992.0,294535.0,2364.0,9270708.0,7092.0,48915.0,12381.0,66108.0,43392.0,42465.0,0.0,25751.0,294535.0
316,Big Bend NP,1993.0,327907.0,2364.0,10263180.0,7092.0,49312.0,12372.0,61451.0,48613.0,50193.0,0.0,41738.0,327907.0
317,Big Bend NP,1994.0,330417.0,2364.0,10302708.0,7092.0,49461.0,12325.0,62365.0,44060.0,54110.0,0.0,41750.0,330417.0
318,Big Bend NP,1995.0,295460.0,2364.0,9272592.0,7092.0,46629.0,12603.0,48767.0,40416.0,48407.0,0.0,41806.0,295460.0
319,Big Bend NP,1996.0,279454.0,2364.0,8384112.0,7092.0,47565.0,11261.0,45644.0,36265.0,32373.0,0.0,36503.0,279454.0
320,Big Bend NP,1997.0,305882.0,2364.0,9076872.0,7092.0,49146.0,10622.0,42715.0,37775.0,44786.0,0.0,40218.0,305882.0
321,Big Bend NP,1998.0,338442.0,2364.0,9287496.0,7092.0,46189.0,9869.0,41143.0,37472.0,41781.0,0.0,41304.0,338442.0
322,Big Bend NP,1999.0,327649.0,2364.0,9168636.0,7092.0,47580.0,11429.0,47320.0,35919.0,40059.0,0.0,35895.0,327649.0
323,Big Bend NP,2000.0,262320.0,2364.0,7606080.0,7092.0,44627.0,10473.0,34052.0,34261.0,32675.0,0.0,29672.0,262320.0
324,Big Bend NP,2001.0,328927.0,2364.0,8460924.0,7092.0,43127.0,11339.0,35218.0,32493.0,28826.0,0.0,37072.0,328927.0
325,Big Bend NP,2002.0,327747.0,2364.0,8854930.0,7092.0,44449.0,11625.0,42236.0,34607.0,30418.0,0.0,41747.0,327747.0
326,Big Bend NP,2003.0,312384.0,2364.0,7978597.0,7092.0,40507.0,9930.0,33058.0,25630.0,29399.0,0.0,37726.0,312384.0
327,Big Bend NP,2004.0,357723.0,2364.0,8737332.0,7092.0,42172.0,11638.0,33537.0,33921.0,29720.0,0.0,34206.0,357723.0
328,Big Bend NP,2005.0,398583.0,2364.0,9111468.0,7092.0,43491.0,9780.0,32837.0,29739.0,28239.0,0.0,36268.0,398583.0
329,Big Bend NP,2006.0,298717.0,2364.0,7521290.0,7092.0,41811.0,10017.0,30388.0,29546.0,22668.0,0.0,29599.0,298717.0
330,Big Bend NP,2007.0,364856.0,2364.0,8456245.0,7092.0,45960.0,11764.0,32395.0,27400.0,21146.0,0.0,31251.0,364856.0
331,Big Bend NP,2008.0,362512.0,2364.0,8346364.0,7092.0,44535.0,8570.0,34308.0,24361.0,19306.0,0.0,35430.0,362512.0
332,Big Bend NP,2009.0,363905.0,2364.0,8461636.0,7092.0,47715.0,8807.0,38702.0,24039.0,20727.0,0.0,30626.0,363905.0
333,Big Bend NP,2010.0,372330.0,2364.0,8681727.0,7092.0,47378.0,9303.0,39257.0,24522.0,22712.0,0.0,32402.0,372330.0
334,Big Bend NP,2011.0,361862.0,2364.0,7913527.0,7092.0,42411.0,6300.0,36425.0,19139.0,16254.0,0.0,28270.0,361862.0
335,Big Bend NP,2012.0,292055.0,2364.0,7080216.0,7092.0,40955.0,7392.0,35853.0,22916.0,15648.0,0.0,26218.0,292055.0
336,Big Bend NP,2013.0,316953.0,2364.0,7528114.0,7092.0,41880.0,8220.0,39547.0,21962.0,19378.0,0.0,24208.0,316953.0
337,Big Bend NP,2014.0,314102.0,2364.0,8033287.0,7092.0,46057.0,9858.0,47035.0,21990.0,24723.0,0.0,28007.0,314102.0
338,Big Bend NP,2015.0,381747.0,2364.0,9504644.0,7092.0,50747.0,9643.0,53963.0,24420.0,32435.0,0.0,33945.0,381747.0
339,Big Bend NP,2016.0,388290.0,2364.0,10278521.0,7092.0,48280.0,11654.0,64593.0,27385.0,41793.0,0.0,40422.0,388290.0
340,Big Bend NP,2017.0,440276.0,2364.0,11005448.0,7092.0,44485.0,8204.0,65446.0,33529.0,42555.0,0.0,44203.0,440276.0
341,Biscayne NP,1972.0,78147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78147.0
342,Biscayne NP,1973.0,243100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243100.0
343,Biscayne NP,1974.0,409700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409700.0
344,Biscayne NP,1975.0,351500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351500.0
345,Biscayne NP,1976.0,339100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339100.0
346,Biscayne NP,1977.0,205900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205900.0
347,Biscayne NP,1978.0,177416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177416.0
348,Biscayne NP,1979.0,202938.0,0.0,1484660.0,0.0,0.0,0.0,2232.0,0.0,0.0,0.0,53844.0,202938.0
349,Biscayne NP,1980.0,248071.0,0.0,1617440.0,0.0,0.0,0.0,2352.0,0.0,0.0,0.0,49928.0,248071.0
350,Biscayne NP,1981.0,305502.0,0.0,1791914.0,0.0,0.0,0.0,2336.0,0.0,0.0,0.0,45156.0,305502.0
351,Biscayne NP,1982.0,348219.0,0.0,1971853.0,0.0,0.0,0.0,3408.0,0.0,0.0,0.0,44840.0,348219.0
352,Biscayne NP,1983.0,369082.0,0.0,2091729.0,0.0,0.0,0.0,4076.0,0.0,0.0,0.0,47208.0,369082.0
353,Biscayne NP,1984.0,340567.0,0.0,2038636.0,0.0,0.0,0.0,4888.0,0.0,0.0,0.0,51716.0,340567.0
354,Biscayne NP,1985.0,460921.0,0.0,2398130.0,0.0,0.0,0.0,2888.0,0.0,0.0,0.0,43316.0,460921.0
355,Biscayne NP,1986.0,578013.0,0.0,3180181.0,0.0,0.0,0.0,2484.0,0.0,0.0,0.0,69860.0,578013.0
356,Biscayne NP,1987.0,607968.0,0.0,3319772.0,0.0,0.0,0.0,4632.0,0.0,0.0,0.0,69360.0,607968.0
357,Biscayne NP,1988.0,531036.0,0.0,2674656.0,0.0,0.0,0.0,2892.0,0.0,0.0,0.0,42984.0,531036.0
358,Biscayne NP,1989.0,589957.0,0.0,2903704.0,0.0,0.0,0.0,3027.0,0.0,0.0,0.0,42296.0,589957.0
359,Biscayne NP,1990.0,573376.0,0.0,2650040.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,28560.0,573376.0
360,Biscayne NP,1991.0,488134.0,0.0,2069704.0,0.0,0.0,0.0,1092.0,0.0,0.0,0.0,8115.0,488134.0
361,Biscayne NP,1992.0,307512.0,0.0,1302960.0,0.0,0.0,0.0,1324.0,0.0,0.0,0.0,4479.0,307512.0
362,Biscayne NP,1993.0,19950.0,0.0,59850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19950.0
363,Biscayne NP,1994.0,25147.0,0.0,75441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25147.0
364,Biscayne NP,1995.0,584519.0,0.0,1753557.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584519.0
365,Biscayne NP,1996.0,338603.0,0.0,1015809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338603.0
366,Biscayne NP,1997.0,392069.0,0.0,1176207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392069.0
367,Biscayne NP,1998.0,403239.0,0.0,1209717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403239.0
368,Biscayne NP,1999.0,442585.0,0.0,1327755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442585.0
369,Biscayne NP,2000.0,393151.0,0.0,1179453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393151.0
370,Biscayne NP,2001.0,489343.0,0.0,1468029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489343.0
371,Biscayne NP,2002.0,513397.0,0.0,1540191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513397.0
372,Biscayne NP,2003.0,490031.0,0.0,1470093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490031.0
373,Biscayne NP,2004.0,478304.0,0.0,1434912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478304.0
374,Biscayne NP,2005.0,563728.0,0.0,1691184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563728.0
375,Biscayne NP,2006.0,608836.0,0.0,2018511.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,7752.0,608836.0
376,Biscayne NP,2007.0,517442.0,0.0,1758365.0,0.0,0.0,0.0,2002.0,0.0,0.0,0.0,6583.0,517442.0
377,Biscayne NP,2008.0,686062.0,0.0,2207855.0,0.0,0.0,0.0,807.0,0.0,0.0,0.0,5429.0,686062.0
378,Biscayne NP,2009.0,437745.0,0.0,1512836.0,0.0,0.0,0.0,934.0,0.0,0.0,0.0,7383.0,437745.0
379,Biscayne NP,2010.0,467612.0,0.0,1707680.0,0.0,0.0,0.0,4064.0,0.0,0.0,0.0,8638.0,467612.0
380,Biscayne NP,2011.0,476077.0,0.0,1763868.0,0.0,0.0,0.0,4552.0,0.0,0.0,0.0,9433.0,476077.0
381,Biscayne NP,2012.0,495613.0,0.0,1712156.0,0.0,0.0,0.0,3462.0,0.0,0.0,0.0,5926.0,495613.0
382,Biscayne NP,2013.0,486848.0,0.0,1637011.0,0.0,0.0,0.0,2436.0,0.0,0.0,0.0,4917.0,486848.0
383,Biscayne NP,2014.0,525745.0,0.0,1730164.0,0.0,0.0,0.0,2044.0,0.0,0.0,0.0,4328.0,525745.0
384,Biscayne NP,2015.0,508164.0,0.0,1672449.0,0.0,0.0,0.0,1860.0,0.0,0.0,0.0,4305.0,508164.0
385,Biscayne NP,2016.0,514709.0,0.0,1713035.0,0.0,0.0,0.0,2522.0,0.0,0.0,0.0,4516.0,514709.0
386,Biscayne NP,2017.0,446961.0,0.0,1529665.0,0.0,0.0,0.0,2452.0,0.0,0.0,0.0,5414.0,446961.0
387,Black Canyon of the Gunnison NP,1934.0,2592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2592.0
388,Black Canyon of the Gunnison NP,1935.0,1596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1596.0
389,Black Canyon of the Gunnison NP,1936.0,4833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4833.0
390,Black Canyon of the Gunnison NP,1937.0,9770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9770.0
391,Black Canyon of the Gunnison NP,1938.0,15151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15151.0
392,Black Canyon of the Gunnison NP,1939.0,16041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16041.0
393,Black Canyon of the Gunnison NP,1940.0,19307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19307.0
394,Black Canyon of the Gunnison NP,1941.0,18800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18800.0
395,Black Canyon of the Gunnison NP,1942.0,6264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6264.0
396,Black Canyon of the Gunnison NP,1943.0,2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.0
397,Black Canyon of the Gunnison NP,1944.0,2351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2351.0
398,Black Canyon of the Gunnison NP,1945.0,4968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4968.0
399,Black Canyon of the Gunnison NP,1946.0,17573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17573.0
400,Black Canyon of the Gunnison NP,1947.0,22510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22510.0
401,Black Canyon of the Gunnison NP,1948.0,26679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26679.0
402,Black Canyon of the Gunnison NP,1949.0,29739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29739.0
403,Black Canyon of the Gunnison NP,1950.0,26487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26487.0
404,Black Canyon of the Gunnison NP,1951.0,31448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31448.0
405,Black Canyon of the Gunnison NP,1952.0,38449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38449.0
