Title,Bookmark
Annual Summary Report ,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Summary%20Report%20(1904%20-%20Last%20Calendar%20Year)

ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Great Sand Dunes NP & PRES,1948,"16,478",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1949,"23,082",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1950,"19,004",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1951,"16,759",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1952,"22,376",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1953,"26,137",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1954,"26,400",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1955,"26,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1956,"31,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1957,"36,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1958,"40,900",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1959,"49,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1960,"52,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1961,"61,100",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1962,"92,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1963,"105,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1964,"120,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1965,"142,100",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1966,"157,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1967,"178,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1968,"178,600",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1969,"174,100",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1970,"205,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1971,"211,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1972,"217,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1973,"192,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1974,"194,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1975,"271,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1976,"248,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1977,"227,900",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1978,"277,640",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1979,"162,546",201,"674,266",452,0,0,"17,194","14,915",387,0,"4,924","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1980,"142,427",176,"622,150",328,0,0,"16,420","14,193",465,0,"4,782","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1981,"172,505",176,"707,982",334,0,0,"16,998","16,360",573,0,"5,037","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1982,"175,273",176,"723,819",334,0,0,"17,398","16,682",706,0,"5,246","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1983,"150,177",176,"603,396",334,0,0,"15,475","15,905",639,0,"4,472","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1984,"141,833",176,"622,520",334,0,0,"16,294","14,599",673,0,"4,436","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1985,"182,713",171,"714,820",325,0,0,"16,715","15,254",721,0,"5,146","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1986,"221,449",171,"750,815",325,0,0,"15,489","13,816",758,0,"4,971","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1987,"225,937",171,"874,862",325,0,0,"17,827","14,794",811,0,"7,510","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1988,"274,286",187,"1,006,631",306,0,0,"17,460","13,666","1,112",0,"5,341","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1989,"266,321",426,"1,222,770",426,0,0,"18,665","15,848",695,0,"5,032","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1990,"272,136",408,"1,036,352",408,0,0,"19,309","14,590",447,0,"5,256","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1991,"295,070",426,"1,120,858",426,0,0,"22,570","15,698",505,0,"4,952","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1992,"290,654",470,"1,073,541",470,0,0,"24,112","16,190",675,0,"4,889","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1993,"294,282",470,"1,781,953",470,0,0,"24,318","14,588",963,0,"4,743","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1994,"312,225",470,"1,794,006",470,0,0,"24,658","14,020","1,210",0,"4,251","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1995,"323,663",470,"1,860,388",470,0,0,"26,007","14,320","1,313",0,"4,627","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1996,"309,283",470,"1,747,813",470,0,0,"24,220","13,177","1,300",0,"4,408","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1997,"309,855",470,"1,785,581",470,0,0,"24,755","13,810","1,216",0,"4,373","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1998,"279,768",470,"1,626,511",470,0,0,"21,786","11,844","1,437",0,"5,583","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,1999,"286,745",470,"1,750,011",470,0,0,"24,433","13,867","1,404",0,"5,155","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2000,"260,789",470,"1,463,401",470,0,0,"18,438","11,031","1,367",0,"3,887","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2001,"277,523",470,"1,746,337",470,0,0,"23,625","14,206","1,982",0,"6,453","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2002,"234,776",470,"1,441,037",470,0,0,"20,926","11,891","1,470",0,"3,667","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2003,"251,375","1,620","1,627,851","1,620",0,0,"23,514","13,065","2,122",0,"4,855","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2004,"267,204","1,620","1,654,127","1,620",0,0,"23,418","13,482","1,808",0,"4,402","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2005,"279,589",470,"1,749,857",470,0,0,"23,762","14,682","1,804",0,"5,582","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2006,"258,660",470,"1,586,854",470,0,0,"22,464","11,775","1,651",0,"5,079","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2007,"285,121",470,"1,764,739",470,0,0,"24,731","14,906","2,309",0,"3,970","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2008,"273,903",470,"1,745,729",470,0,0,"26,763","11,745","2,119",0,"4,787","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2009,"289,955",470,"1,928,200",470,0,0,"29,028","13,498","2,355",0,"6,411","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2010,"283,284",470,"1,900,386",470,0,0,"27,423","13,528","2,171",0,"6,704","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2011,"280,058",470,"1,795,935",470,0,0,"25,400","13,688","2,201",0,"5,541","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2012,"254,674",470,"1,514,851",470,0,0,"21,682","10,504","2,613",0,"4,540","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2013,"242,841",470,"1,360,664",470,0,0,"17,949","7,326","2,300",0,"5,461","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2014,"271,774",470,"1,868,604",470,0,0,"25,881","15,180","3,405",0,"5,618","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2015,"299,513",470,"1,993,753",470,0,0,"28,734","15,028","3,754",0,"6,262","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2016,"388,308",470,"2,335,959",470,0,0,"30,757","17,532","4,508",0,"7,454","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Sand Dunes NP & PRES,2017,"486,935",470,"2,308,335",470,0,0,"26,782","14,972","4,313",0,"5,623","3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1931,"154,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1932,"300,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1933,"375,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1934,"420,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1935,"500,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1936,"602,222",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1937,"727,243",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1938,"694,634",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Great Smoky Mountains NP,1939,"761,567",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
